DATE,NUMBER_ARTICLES,TPUD_ARTICLES,TPUD_index,TPUD_index_MA7,TPUD_index_MA30
2015-02-12 00:00:00,1013,2,19.7433366238894,13.8680439633374,23.9657558912804
2015-02-13 00:00:00,906,1,11.0375275938189,15.4448336195972,23.521655613348
2015-02-14 00:00:00,785,1,12.7388535031847,15.4654614860111,22.645471055324
2015-02-15 00:00:00,869,2,23.0149597238204,15.4842707044844,23.4126363794514
2015-02-16 00:00:00,512,2,39.0625,18.8802678648164,24.2795587032112
2015-02-17 00:00:00,670,2,29.8507462686567,21.1354176733386,24.4495010705822
2015-02-18 00:00:00,749,2,26.7022696929238,23.1643133437563,25.339576727013
2015-02-19 00:00:00,973,1,10.2774922918807,21.812049867755,24.2874596639391
2015-02-20 00:00:00,906,2,22.0750551876379,23.3888395240149,25.0232948368603
2015-02-21 00:00:00,803,8,99.626400996264,35.8013463087405,27.6659788714255
2015-02-22 00:00:00,884,2,22.6244343891402,35.7455569752148,26.9739950864214
2015-02-23 00:00:00,643,1,15.552099533437,32.3869283371343,26.2217503737071
2015-02-24 00:00:00,747,4,53.5475234270415,35.7721822169036,27.5743288675354
2015-02-25 00:00:00,811,2,24.6609124537607,35.480559754166,27.420273387102
2015-02-26 00:00:00,1026,0,0,34.0123465696116,26.9734458625265
2015-02-27 00:00:00,900,2,22.2222222222222,34.0333704316951,26.0980249871056
2015-02-28 00:00:00,803,5,62.26650062266501,28.6962418068952,28.1735750078611
2015-03-01 00:00:00,796,3,37.6884422110552,30.8482429243116,28.3750040942212
2015-03-02 00:00:00,641,3,46.80187207488299,35.3124961445182,28.697442734341
2015-03-03 00:00:00,770,4,51.9480519480519,35.0840002189483,28.2785068315342
